dataset,json_file,image_file,shape,image_path
GeoQA,834.json,834.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\834.png
GeoQA,8347.json,8347.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8347.png
GeoQA,835.json,835.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\835.png
GeoQA,8352.json,8352.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8352.png
GeoQA,8354.json,8354.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8354.png
GeoQA,8358.json,8358.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8358.png
GeoQA,8361.json,8361.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8361.png
GeoQA,8363.json,8363.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8363.png
GeoQA,8365.json,8365.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8365.png
GeoQA,8368.json,8368.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8368.png
GeoQA,837.json,837.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\837.png
GeoQA,8371.json,8371.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8371.png
GeoQA,8376.json,8376.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8376.png
GeoQA,8378.json,8378.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8378.png
GeoQA,8381.json,8381.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8381.png
GeoQA,8385.json,8385.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8385.png
GeoQA,8388.json,8388.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8388.png
GeoQA,8389.json,8389.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8389.png
GeoQA,8392.json,8392.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8392.png
GeoQA,8394.json,8394.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8394.png
GeoQA,8398.json,8398.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8398.png
GeoQA,8399.json,8399.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8399.png
GeoQA,84.json,84.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\84.png
GeoQA,8402.json,8402.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8402.png
GeoQA,8403.json,8403.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8403.png
GeoQA,8404.json,8404.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8404.png
GeoQA,8405.json,8405.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8405.png
GeoQA,8406.json,8406.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8406.png
GeoQA,8407.json,8407.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8407.png
GeoQA,8408.json,8408.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8408.png
GeoQA,8409.json,8409.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8409.png
GeoQA,841.json,841.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\841.png
GeoQA,8411.json,8411.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8411.png
GeoQA,8413.json,8413.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8413.png
GeoQA,8414.json,8414.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8414.png
GeoQA,8415.json,8415.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8415.png
GeoQA,8416.json,8416.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8416.png
GeoQA,8417.json,8417.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8417.png
GeoQA,8418.json,8418.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8418.png
GeoQA,8420.json,8420.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8420.png
GeoQA,8422.json,8422.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8422.png
GeoQA,8423.json,8423.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8423.png
GeoQA,8424.json,8424.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8424.png
GeoQA,8425.json,8425.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8425.png
GeoQA,8427.json,8427.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8427.png
GeoQA,8429.json,8429.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8429.png
GeoQA,8430.json,8430.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8430.png
GeoQA,8434.json,8434.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8434.png
GeoQA,8436.json,8436.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8436.png
GeoQA,8437.json,8437.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8437.png
GeoQA,8438.json,8438.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8438.png
GeoQA,8439.json,8439.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8439.png
GeoQA,844.json,844.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\844.png
GeoQA,8441.json,8441.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8441.png
GeoQA,8442.json,8442.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8442.png
GeoQA,8443.json,8443.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8443.png
GeoQA,8444.json,8444.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8444.png
GeoQA,8445.json,8445.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8445.png
GeoQA,8446.json,8446.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8446.png
GeoQA,8447.json,8447.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8447.png
GeoQA,8449.json,8449.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8449.png
GeoQA,8451.json,8451.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8451.png
GeoQA,8452.json,8452.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8452.png
GeoQA,8454.json,8454.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8454.png
GeoQA,8455.json,8455.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8455.png
GeoQA,8456.json,8456.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8456.png
GeoQA,8457.json,8457.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8457.png
GeoQA,8458.json,8458.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8458.png
GeoQA,8459.json,8459.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8459.png
GeoQA,846.json,846.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\846.png
GeoQA,8461.json,8461.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8461.png
GeoQA,8462.json,8462.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8462.png
GeoQA,8463.json,8463.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8463.png
GeoQA,8464.json,8464.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8464.png
GeoQA,8465.json,8465.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8465.png
GeoQA,8466.json,8466.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8466.png
GeoQA,8468.json,8468.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8468.png
GeoQA,8469.json,8469.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8469.png
GeoQA,847.json,847.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\847.png
GeoQA,8470.json,8470.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8470.png
GeoQA,8471.json,8471.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8471.png
GeoQA,8472.json,8472.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8472.png
GeoQA,8473.json,8473.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8473.png
GeoQA,8474.json,8474.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8474.png
GeoQA,8475.json,8475.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8475.png
GeoQA,8476.json,8476.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8476.png
GeoQA,8477.json,8477.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8477.png
GeoQA,8478.json,8478.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8478.png
GeoQA,8479.json,8479.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8479.png
GeoQA,8480.json,8480.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8480.png
GeoQA,8481.json,8481.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8481.png
GeoQA,8482.json,8482.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8482.png
GeoQA,8483.json,8483.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8483.png
GeoQA,8484.json,8484.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8484.png
GeoQA,8485.json,8485.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8485.png
GeoQA,8486.json,8486.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8486.png
GeoQA,8487.json,8487.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8487.png
GeoQA,8489.json,8489.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8489.png
GeoQA,849.json,849.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\849.png
GeoQA,8491.json,8491.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8491.png
GeoQA,8493.json,8493.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8493.png
GeoQA,8494.json,8494.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8494.png
GeoQA,8495.json,8495.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8495.png
GeoQA,8496.json,8496.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8496.png
GeoQA,8497.json,8497.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8497.png
GeoQA,8498.json,8498.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8498.png
GeoQA,8500.json,8500.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8500.png
GeoQA,8501.json,8501.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8501.png
GeoQA,8503.json,8503.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8503.png
GeoQA,8504.json,8504.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8504.png
GeoQA,8505.json,8505.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8505.png
GeoQA,8506.json,8506.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8506.png
GeoQA,8508.json,8508.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8508.png
GeoQA,8509.json,8509.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8509.png
GeoQA,8510.json,8510.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8510.png
GeoQA,8511.json,8511.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8511.png
GeoQA,8515.json,8515.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8515.png
GeoQA,8516.json,8516.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8516.png
GeoQA,8517.json,8517.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8517.png
GeoQA,8518.json,8518.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8518.png
GeoQA,8519.json,8519.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8519.png
GeoQA,852.json,852.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\852.png
GeoQA,8520.json,8520.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8520.png
GeoQA,8521.json,8521.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8521.png
GeoQA,8522.json,8522.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8522.png
GeoQA,8523.json,8523.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8523.png
GeoQA,8524.json,8524.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8524.png
GeoQA,8525.json,8525.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8525.png
GeoQA,8526.json,8526.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8526.png
GeoQA,8528.json,8528.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8528.png
GeoQA,8533.json,8533.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8533.png
GeoQA,8534.json,8534.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8534.png
GeoQA,8535.json,8535.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8535.png
GeoQA,8536.json,8536.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8536.png
GeoQA,8537.json,8537.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8537.png
GeoQA,8538.json,8538.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8538.png
GeoQA,8539.json,8539.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8539.png
GeoQA,8540.json,8540.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8540.png
GeoQA,8543.json,8543.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8543.png
GeoQA,8544.json,8544.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8544.png
GeoQA,8545.json,8545.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8545.png
GeoQA,8546.json,8546.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8546.png
GeoQA,8547.json,8547.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8547.png
GeoQA,8548.json,8548.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8548.png
GeoQA,8549.json,8549.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8549.png
GeoQA,855.json,855.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\855.png
GeoQA,8550.json,8550.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8550.png
GeoQA,8551.json,8551.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8551.png
GeoQA,8553.json,8553.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8553.png
GeoQA,8554.json,8554.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8554.png
GeoQA,8556.json,8556.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8556.png
GeoQA,8558.json,8558.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8558.png
GeoQA,8559.json,8559.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8559.png
GeoQA,856.json,856.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\856.png
GeoQA,8561.json,8561.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8561.png
GeoQA,8562.json,8562.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8562.png
GeoQA,8564.json,8564.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8564.png
GeoQA,8566.json,8566.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8566.png
GeoQA,8567.json,8567.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8567.png
GeoQA,8568.json,8568.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8568.png
GeoQA,8569.json,8569.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8569.png
GeoQA,8570.json,8570.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8570.png
GeoQA,8571.json,8571.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8571.png
GeoQA,8572.json,8572.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8572.png
GeoQA,8574.json,8574.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8574.png
GeoQA,8576.json,8576.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8576.png
GeoQA,8578.json,8578.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8578.png
GeoQA,8579.json,8579.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8579.png
GeoQA,858.json,858.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\858.png
GeoQA,8580.json,8580.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8580.png
GeoQA,8581.json,8581.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8581.png
GeoQA,8582.json,8582.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8582.png
GeoQA,8583.json,8583.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8583.png
GeoQA,8584.json,8584.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8584.png
GeoQA,8585.json,8585.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8585.png
GeoQA,8587.json,8587.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8587.png
GeoQA,8589.json,8589.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8589.png
GeoQA,8590.json,8590.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8590.png
GeoQA,8591.json,8591.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8591.png
GeoQA,8592.json,8592.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8592.png
GeoQA,8593.json,8593.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8593.png
GeoQA,8594.json,8594.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8594.png
GeoQA,8596.json,8596.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8596.png
GeoQA,8597.json,8597.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8597.png
GeoQA,8598.json,8598.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8598.png
GeoQA,86.json,86.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\86.png
GeoQA,8601.json,8601.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8601.png
GeoQA,8602.json,8602.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8602.png
GeoQA,8603.json,8603.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8603.png
GeoQA,8604.json,8604.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8604.png
GeoQA,8605.json,8605.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8605.png
GeoQA,8606.json,8606.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8606.png
GeoQA,8607.json,8607.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8607.png
GeoQA,8609.json,8609.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8609.png
GeoQA,861.json,861.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\861.png
GeoQA,8610.json,8610.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8610.png
GeoQA,8611.json,8611.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8611.png
GeoQA,8612.json,8612.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8612.png
GeoQA,8613.json,8613.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8613.png
GeoQA,8614.json,8614.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8614.png
GeoQA,8615.json,8615.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8615.png
GeoQA,8617.json,8617.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8617.png
GeoQA,8618.json,8618.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8618.png
GeoQA,8619.json,8619.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8619.png
GeoQA,8620.json,8620.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8620.png
GeoQA,8621.json,8621.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8621.png
GeoQA,8622.json,8622.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8622.png
GeoQA,8624.json,8624.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8624.png
GeoQA,8625.json,8625.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8625.png
GeoQA,8626.json,8626.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8626.png
GeoQA,8627.json,8627.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8627.png
GeoQA,8628.json,8628.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8628.png
GeoQA,8631.json,8631.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8631.png
GeoQA,8633.json,8633.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8633.png
GeoQA,8634.json,8634.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8634.png
GeoQA,8635.json,8635.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8635.png
GeoQA,8636.json,8636.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8636.png
GeoQA,8637.json,8637.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8637.png
GeoQA,8638.json,8638.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8638.png
GeoQA,864.json,864.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\864.png
GeoQA,8640.json,8640.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8640.png
GeoQA,8641.json,8641.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8641.png
GeoQA,8642.json,8642.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8642.png
GeoQA,8643.json,8643.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8643.png
GeoQA,8644.json,8644.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8644.png
GeoQA,8645.json,8645.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8645.png
GeoQA,8646.json,8646.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8646.png
GeoQA,8647.json,8647.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8647.png
GeoQA,8649.json,8649.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8649.png
GeoQA,865.json,865.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\865.png
GeoQA,8650.json,8650.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8650.png
GeoQA,8651.json,8651.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8651.png
GeoQA,8652.json,8652.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8652.png
GeoQA,8653.json,8653.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8653.png
GeoQA,8654.json,8654.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8654.png
GeoQA,8655.json,8655.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8655.png
GeoQA,8656.json,8656.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8656.png
GeoQA,8657.json,8657.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8657.png
GeoQA,8658.json,8658.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8658.png
GeoQA,8659.json,8659.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8659.png
GeoQA,8660.json,8660.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8660.png
GeoQA,8662.json,8662.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8662.png
GeoQA,8663.json,8663.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8663.png
GeoQA,8664.json,8664.png,triangle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8664.png
GeoQA,8666.json,8666.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8666.png
GeoQA,8667.json,8667.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8667.png
GeoQA,8668.json,8668.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8668.png
GeoQA,8669.json,8669.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8669.png
GeoQA,8670.json,8670.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8670.png
GeoQA,8671.json,8671.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8671.png
GeoQA,8672.json,8672.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8672.png
GeoQA,8674.json,8674.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8674.png
GeoQA,8676.json,8676.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8676.png
GeoQA,8677.json,8677.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8677.png
GeoQA,8678.json,8678.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8678.png
GeoQA,868.json,868.png,unknown,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\868.png
GeoQA,8680.json,8680.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8680.png
GeoQA,8682.json,8682.png,circle,C:\Users\ashut\Downloads\GeoQA\GeoQA3\image\8682.png
